created_date,StartLon,StartLat
28-09-2016 04:30,-97.763,30.256
28-09-2016 04:18,-97.746,30.413
28-09-2016 04:30,-97.724,30.399
28-09-2016 04:19,-97.832,30.146
28-09-2016 04:30,-97.762,30.256
28-09-2016 04:34,-97.728,30.24
28-09-2016 04:30,-97.737,30.301
28-09-2016 04:35,-97.747,30.26
28-09-2016 04:36,-97.747,30.261
28-09-2016 04:38,-97.666,30.197
28-09-2016 04:35,-97.785,30.241
28-09-2016 04:37,-97.669,30.202
28-09-2016 04:40,-97.667,30.202
28-09-2016 04:38,-97.666,30.197
28-09-2016 04:39,-97.733,30.358
28-09-2016 04:41,-97.734,30.283
28-09-2016 04:36,-97.705,30.328
28-09-2016 04:37,-97.728,30.264
28-09-2016 04:40,-97.715,30.275
28-09-2016 04:38,-97.728,30.239
28-09-2016 04:44,-97.668,30.208
28-09-2016 04:43,-97.732,30.27
28-09-2016 04:40,-97.738,30.258
28-09-2016 04:46,-97.738,30.26
28-09-2016 04:44,-97.728,30.239
28-09-2016 04:43,-97.723,30.262
28-09-2016 04:44,-97.666,30.197
28-09-2016 04:44,-97.749,30.283
28-09-2016 04:36,-97.837,30.159
28-09-2016 04:46,-97.755,30.267
28-09-2016 04:46,-97.741,30.281
28-09-2016 04:40,-97.765,30.199
28-09-2016 04:43,-97.762,30.215
28-09-2016 04:47,-97.739,30.267
28-09-2016 04:46,-97.741,30.267
28-09-2016 04:47,-97.742,30.262
28-09-2016 04:47,-97.743,30.27
28-09-2016 04:46,-97.727,30.24
28-09-2016 04:44,-97.732,30.265
28-09-2016 04:53,-97.741,30.292
28-09-2016 04:48,-97.666,30.197
28-09-2016 04:51,-97.747,30.266
28-09-2016 04:56,-97.741,30.268
28-09-2016 04:45,-97.66,30.322
28-09-2016 04:53,-97.666,30.198
28-09-2016 04:59,-97.737,30.268
28-09-2016 04:50,-97.626,30.294
28-09-2016 04:55,-97.739,30.26
28-09-2016 04:59,-97.728,30.239
28-09-2016 05:04,-97.755,30.28
28-09-2016 04:44,-97.793,30.156
28-09-2016 05:05,-97.747,30.266
28-09-2016 05:03,-97.737,30.267
28-09-2016 05:01,-97.704,30.327
28-09-2016 05:04,-97.764,30.245
28-09-2016 05:08,-97.74,30.267
28-09-2016 05:01,-97.726,30.317
28-09-2016 05:11,-97.737,30.268
28-09-2016 05:07,-97.736,30.305
28-09-2016 05:07,-97.783,30.228
28-09-2016 05:11,-97.745,30.267
28-09-2016 05:09,-97.741,30.299
28-09-2016 05:14,-97.739,30.267
28-09-2016 05:09,-97.746,30.298
28-09-2016 05:16,-97.723,30.307
28-09-2016 05:16,-97.72,30.28
28-09-2016 05:17,-97.718,30.285
28-09-2016 05:18,-97.763,30.256
28-09-2016 05:11,-97.777,30.195
28-09-2016 05:23,-97.667,30.202
28-09-2016 05:23,-97.791,30.237
28-09-2016 05:24,-97.75,30.289
28-09-2016 05:21,-97.741,30.223
28-09-2016 05:30,-97.781,30.227
28-09-2016 05:24,-97.769,30.199
28-09-2016 05:29,-97.762,30.256
28-09-2016 05:32,-97.737,30.267
28-09-2016 05:31,-97.738,30.26
28-09-2016 05:31,-97.75,30.27
28-09-2016 05:27,-97.74,30.267
28-09-2016 05:33,-97.739,30.26
28-09-2016 05:31,-97.741,30.283
28-09-2016 05:41,-97.739,30.26
28-09-2016 05:40,-97.737,30.283
28-09-2016 05:22,-97.859,30.01
28-09-2016 05:45,-97.764,30.256
28-09-2016 05:39,-97.731,30.242
28-09-2016 05:24,-97.792,30.522
28-09-2016 05:48,-97.746,30.267
28-09-2016 05:47,-97.75,30.289
28-09-2016 05:47,-97.746,30.267
28-09-2016 05:50,-97.745,30.266
28-09-2016 05:50,-97.738,30.282
28-09-2016 05:46,-97.757,30.276
28-09-2016 05:49,-97.739,30.267
28-09-2016 05:53,-97.737,30.267
28-09-2016 05:53,-97.737,30.267
28-09-2016 05:56,-97.776,30.242
28-09-2016 05:58,-97.729,30.241
28-09-2016 06:00,-97.714,30.253
28-09-2016 06:02,-97.74,30.267
28-09-2016 05:57,-97.745,30.266
28-09-2016 06:02,-97.728,30.24
28-09-2016 05:55,-97.746,30.287
28-09-2016 06:02,-97.743,30.294
28-09-2016 06:09,-97.758,30.429
28-09-2016 06:03,-97.744,30.267
28-09-2016 06:03,-97.739,30.267
28-09-2016 05:59,-97.723,30.4
28-09-2016 06:12,-97.736,30.27
28-09-2016 06:07,-97.727,30.263
28-09-2016 06:11,-97.727,30.263
28-09-2016 06:03,-97.725,30.263
28-09-2016 06:11,-97.764,30.256
28-09-2016 06:11,-97.738,30.261
28-09-2016 06:11,-97.763,30.256
28-09-2016 06:13,-97.758,30.429
28-09-2016 06:07,-97.74,30.282
28-09-2016 06:13,-97.737,30.289
28-09-2016 06:18,-97.725,30.262
28-09-2016 06:12,-97.763,30.256
28-09-2016 06:19,-97.737,30.267
28-09-2016 06:17,-97.764,30.256
28-09-2016 06:22,-97.727,30.263
28-09-2016 06:24,-97.742,30.267
28-09-2016 06:22,-97.763,30.256
28-09-2016 06:21,-97.722,30.23
28-09-2016 06:24,-97.763,30.256
28-09-2016 06:15,-97.763,30.256
28-09-2016 06:18,-97.743,30.311
28-09-2016 06:23,-97.763,30.256
28-09-2016 06:22,-97.763,30.256
28-09-2016 06:26,-97.727,30.263
28-09-2016 06:30,-97.736,30.269
28-09-2016 06:21,-97.706,30.197
28-09-2016 06:27,-97.727,30.262
28-09-2016 06:29,-97.745,30.291
28-09-2016 06:29,-97.739,30.267
28-09-2016 06:35,-97.763,30.256
28-09-2016 06:38,-97.773,30.25
28-09-2016 06:44,-97.741,30.268
28-09-2016 06:43,-97.754,30.272
28-09-2016 06:45,-97.754,30.272
28-09-2016 06:41,-97.734,30.29
28-09-2016 06:40,-97.733,30.295
28-09-2016 06:45,-97.737,30.267
28-09-2016 06:49,-97.74,30.268
28-09-2016 06:49,-97.715,30.263
28-09-2016 06:47,-97.727,30.263
28-09-2016 06:49,-97.737,30.261
28-09-2016 06:50,-97.74,30.267
