created_date,StartLon,StartLat
04-10-2017 04:30,-97.762,30.256
04-10-2017 04:30,-97.724,30.399
04-10-2017 04:30,-97.737,30.301
04-10-2017 04:31,-97.739,30.26
04-10-2017 04:34,-97.728,30.24
04-10-2017 04:35,-97.785,30.241
04-10-2017 04:35,-97.747,30.26
04-10-2017 04:36,-97.705,30.328
04-10-2017 04:36,-97.837,30.159
04-10-2017 04:36,-97.747,30.261
04-10-2017 04:37,-97.669,30.202
04-10-2017 04:37,-97.728,30.264
04-10-2017 04:38,-97.728,30.239
04-10-2017 04:38,-97.666,30.197
04-10-2017 04:38,-97.666,30.197
04-10-2017 04:39,-97.733,30.358
04-10-2017 04:40,-97.715,30.275
04-10-2017 04:40,-97.765,30.199
04-10-2017 04:40,-97.667,30.202
04-10-2017 04:40,-97.738,30.258
04-10-2017 04:41,-97.734,30.283
04-10-2017 04:43,-97.723,30.262
04-10-2017 04:43,-97.762,30.215
04-10-2017 04:43,-97.732,30.27
04-10-2017 04:44,-97.728,30.239
04-10-2017 04:44,-97.666,30.197
04-10-2017 04:44,-97.749,30.283
04-10-2017 04:44,-97.793,30.156
04-10-2017 04:44,-97.732,30.265
04-10-2017 04:44,-97.668,30.208
04-10-2017 04:45,-97.66,30.322
04-10-2017 04:46,-97.727,30.24
04-10-2017 04:46,-97.741,30.281
04-10-2017 04:46,-97.738,30.26
04-10-2017 04:46,-97.755,30.267
04-10-2017 04:46,-97.741,30.267
04-10-2017 04:47,-97.739,30.267
04-10-2017 04:47,-97.742,30.262
04-10-2017 04:47,-97.743,30.27
04-10-2017 04:48,-97.666,30.197
04-10-2017 04:50,-97.626,30.294
04-10-2017 04:51,-97.747,30.266
04-10-2017 04:53,-97.666,30.198
04-10-2017 04:53,-97.741,30.292
04-10-2017 04:55,-97.739,30.26
04-10-2017 04:56,-97.741,30.268
04-10-2017 04:59,-97.728,30.239
04-10-2017 04:59,-97.737,30.268
04-10-2017 05:01,-97.704,30.327
04-10-2017 05:01,-97.726,30.317
04-10-2017 05:03,-97.737,30.267
04-10-2017 05:04,-97.755,30.28
04-10-2017 05:04,-97.764,30.245
04-10-2017 05:05,-97.747,30.266
04-10-2017 05:07,-97.736,30.305
04-10-2017 05:07,-97.783,30.228
04-10-2017 05:08,-97.74,30.267
04-10-2017 05:09,-97.741,30.299
04-10-2017 05:09,-97.746,30.298
04-10-2017 05:11,-97.737,30.268
04-10-2017 05:11,-97.777,30.195
04-10-2017 05:11,-97.745,30.267
04-10-2017 05:14,-97.739,30.267
04-10-2017 05:16,-97.72,30.28
04-10-2017 05:16,-97.723,30.307
04-10-2017 05:17,-97.718,30.285
04-10-2017 05:18,-97.763,30.256
04-10-2017 05:21,-97.741,30.223
04-10-2017 05:22,-97.859,30.01
04-10-2017 05:23,-97.791,30.237
04-10-2017 05:23,-97.667,30.202
04-10-2017 05:24,-97.769,30.199
04-10-2017 05:24,-97.792,30.522
04-10-2017 05:24,-97.75,30.289
04-10-2017 05:27,-97.74,30.267
04-10-2017 05:29,-97.762,30.256
04-10-2017 05:30,-97.781,30.227
04-10-2017 05:31,-97.738,30.26
04-10-2017 05:31,-97.75,30.27
04-10-2017 05:31,-97.741,30.283
04-10-2017 05:32,-97.737,30.267
04-10-2017 05:33,-97.739,30.26
04-10-2017 05:39,-97.731,30.242
04-10-2017 05:40,-97.737,30.283
04-10-2017 05:41,-97.739,30.26
04-10-2017 05:45,-97.764,30.256
04-10-2017 05:46,-97.757,30.276
04-10-2017 05:47,-97.75,30.289
04-10-2017 05:47,-97.746,30.267
04-10-2017 05:48,-97.746,30.267
04-10-2017 05:49,-97.739,30.267
04-10-2017 05:50,-97.738,30.282
04-10-2017 05:50,-97.745,30.266
04-10-2017 05:53,-97.737,30.267
04-10-2017 05:53,-97.737,30.267
04-10-2017 05:55,-97.746,30.287
04-10-2017 05:56,-97.776,30.242
04-10-2017 05:57,-97.745,30.266
04-10-2017 05:58,-97.729,30.241
04-10-2017 05:59,-97.723,30.4
04-10-2017 06:00,-97.714,30.253
04-10-2017 06:02,-97.743,30.294
04-10-2017 06:02,-97.728,30.24
04-10-2017 06:02,-97.74,30.267
04-10-2017 06:03,-97.725,30.263
04-10-2017 06:03,-97.744,30.267
04-10-2017 06:03,-97.739,30.267
04-10-2017 06:07,-97.74,30.282
04-10-2017 06:07,-97.727,30.263
04-10-2017 06:09,-97.758,30.429
04-10-2017 06:11,-97.764,30.256
04-10-2017 06:11,-97.727,30.263
04-10-2017 06:11,-97.738,30.261
04-10-2017 06:11,-97.763,30.256
04-10-2017 06:12,-97.736,30.27
04-10-2017 06:12,-97.763,30.256
04-10-2017 06:13,-97.758,30.429
04-10-2017 06:13,-97.737,30.289
04-10-2017 06:15,-97.763,30.256
04-10-2017 06:17,-97.764,30.256
04-10-2017 06:18,-97.743,30.311
04-10-2017 06:18,-97.725,30.262
04-10-2017 06:19,-97.737,30.267
04-10-2017 06:21,-97.722,30.23
04-10-2017 06:21,-97.706,30.197
04-10-2017 06:22,-97.727,30.263
04-10-2017 06:22,-97.763,30.256
04-10-2017 06:22,-97.763,30.256
04-10-2017 06:23,-97.763,30.256
04-10-2017 06:24,-97.763,30.256
04-10-2017 06:24,-97.742,30.267
04-10-2017 06:26,-97.727,30.263
04-10-2017 06:27,-97.727,30.262
04-10-2017 06:29,-97.739,30.267
04-10-2017 06:29,-97.745,30.291
04-10-2017 06:30,-97.736,30.269
04-10-2017 06:35,-97.763,30.256
04-10-2017 06:38,-97.773,30.25
04-10-2017 06:40,-97.733,30.295
04-10-2017 06:41,-97.734,30.29
04-10-2017 06:43,-97.754,30.272
04-10-2017 06:44,-97.741,30.268
04-10-2017 06:45,-97.737,30.267
04-10-2017 06:45,-97.754,30.272
04-10-2017 06:47,-97.727,30.263
04-10-2017 06:49,-97.715,30.263
04-10-2017 06:49,-97.737,30.261
04-10-2017 06:49,-97.74,30.268
04-10-2017 06:50,-97.74,30.267
04-10-2017 06:51,-97.742,30.265
